[2025-07-10 14:56:02.4917 Send: 5A E0 00 00 39 61
[2025-07-10 14:56:02.4937 MCU not connected
[2025-07-10 14:56:02.5141 recv packet: 5A E0 00 00 39 61
[2025-07-10 14:56:02.5153 MCU connected
[2025-07-10 14:56:03.3245 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 14:56:03.3272 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 14:56:36.9160 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 14:56:36.9181 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 14:56:36.9199 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 14:56:36.9229 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 14:56:36.9249 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 14:56:36.9259 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 14:56:36.9269 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 14:56:36.9282 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 14:56:36.9323 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 14:56:36.9346 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 14:56:36.9346 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 14:56:36.9374 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 14:56:36.9404 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 14:56:36.9414 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 14:56:36.9434 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 14:56:36.9458 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 14:56:36.9458 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 14:56:36.9479 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 14:56:36.9489 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 14:56:36.9514 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 14:56:36.9542 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 14:56:36.9542 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 14:56:36.9569 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 14:56:36.9569 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 14:56:36.9589 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 14:56:36.9609 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 14:56:36.9629 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 14:56:36.9651 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 14:56:36.9667 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 14:56:36.9967 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 14:56:37.0086 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 14:56:37.0151 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 14:56:37.0221 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 14:56:37.0271 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 14:56:37.0370 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 14:56:37.0606 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 14:56:37.0640 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 14:56:37.0816 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 14:56:37.0836 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 14:56:37.0858 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 14:56:37.0869 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 14:56:37.0893 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 14:56:37.0903 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 14:56:37.0913 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 14:56:37.0923 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 14:56:37.0948 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 14:56:37.0969 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 14:56:37.0990 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 14:56:37.1015 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 14:56:37.1026 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 14:56:37.1046 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 14:56:37.1066 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 14:56:37.1086 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 14:56:37.1320 recv packet: 5A 50 00 F6 10 00 00 00 00 10 10 04 00 00 07 D0 10 08 00 00 09 C4 10 0C 00 00 0E 42 10 10 00 00 08 34 10 14 00 00 0A 28 10 18 00 00 0D DE 10 1C 00 00 75 30 10 20 00 00 13 88 10 24 00 00 13 88 10 28 00 00 02 26 10 2C 00 00 00 00 10 30 00 00 02 58 10 34 FF FF FF 38 10 38 00 00 01 F4 10 3C 00 00 00 32 10 40 00 00 02 26 10 44 FF FF FF 6A 10 48 00 00 27 10 10 4C 00 00 75 30 10 50 00 00 27 10 10 54 00 00 75 30 10 58 00 00 07 D0 10 5C 00 00 00 96 10 60 00 00 00 64 14 00 FF FC F2 C0 14 04 00 03 0D 40 14 08 00 00 00 C8 14 0C 00 00 00 64 14 10 FF FD 40 E0 14 14 00 02 BF 20 14 18 00 00 00 64 14 1C 00 00 01 F4 14 20 00 00 27 10 14 24 00 00 75 30 14 28 00 00 13 88 14 2C 00 00 07 D0 14 30 00 00 00 0A 14 34 00 00 00 C8 14 38 00 00 04 1A 14 3C 00 00 03 B6 6F 2E
[2025-07-10 14:56:37.1330 MCU report: addr=0x1000, value=16, status=OK
[2025-07-10 14:56:37.1768 MCU report: addr=0x1004, value=2000, status=OK
[2025-07-10 14:56:37.2019 MCU report: addr=0x1008, value=2500, status=OK
[2025-07-10 14:56:37.2240 MCU report: addr=0x100C, value=3650, status=OK
[2025-07-10 14:56:37.2418 MCU report: addr=0x1010, value=2100, status=OK
[2025-07-10 14:56:37.2654 MCU report: addr=0x1014, value=2600, status=OK
[2025-07-10 14:56:37.2868 MCU report: addr=0x1018, value=3550, status=OK
[2025-07-10 14:56:37.3125 MCU report: addr=0x101C, value=30000, status=OK
[2025-07-10 14:56:37.3399 MCU report: addr=0x1020, value=5000, status=OK
[2025-07-10 14:56:37.3469 MCU report: addr=0x1024, value=5000, status=OK
[2025-07-10 14:56:37.3469 MCU report: addr=0x1028, value=550, status=OK
[2025-07-10 14:56:37.3490 MCU report: addr=0x102C, value=0, status=OK
[2025-07-10 14:56:37.3506 MCU report: addr=0x1030, value=600, status=OK
[2025-07-10 14:56:37.3521 MCU report: addr=0x1034, value=4294967096, status=OK
[2025-07-10 14:56:37.3531 MCU report: addr=0x1038, value=500, status=OK
[2025-07-10 14:56:37.3551 MCU report: addr=0x103C, value=50, status=OK
[2025-07-10 14:56:37.3571 MCU report: addr=0x1040, value=550, status=OK
[2025-07-10 14:56:37.3591 MCU report: addr=0x1044, value=4294967146, status=OK
[2025-07-10 14:56:37.3611 MCU report: addr=0x1048, value=10000, status=OK
[2025-07-10 14:56:37.3616 MCU report: addr=0x104C, value=30000, status=OK
[2025-07-10 14:56:37.3616 MCU report: addr=0x1050, value=10000, status=OK
[2025-07-10 14:56:37.3637 MCU report: addr=0x1054, value=30000, status=OK
[2025-07-10 14:56:37.3647 MCU report: addr=0x1058, value=2000, status=OK
[2025-07-10 14:56:37.3669 MCU report: addr=0x105C, value=150, status=OK
[2025-07-10 14:56:37.3679 MCU report: addr=0x1060, value=100, status=OK
[2025-07-10 14:56:37.3689 MCU report: addr=0x1400, value=4294767296, status=OK
[2025-07-10 14:56:37.3719 MCU report: addr=0x1404, value=200000, status=OK
[2025-07-10 14:56:37.3739 MCU report: addr=0x1408, value=200, status=OK
[2025-07-10 14:56:37.3760 MCU report: addr=0x140C, value=100, status=OK
[2025-07-10 14:56:37.3781 MCU report: addr=0x1410, value=4294787296, status=OK
[2025-07-10 14:56:37.3801 MCU report: addr=0x1414, value=180000, status=OK
[2025-07-10 14:56:37.3811 MCU report: addr=0x1418, value=100, status=OK
[2025-07-10 14:56:37.3821 MCU report: addr=0x141C, value=500, status=OK
[2025-07-10 14:56:37.3836 MCU report: addr=0x1420, value=10000, status=OK
[2025-07-10 14:56:37.3847 MCU report: addr=0x1424, value=30000, status=OK
[2025-07-10 14:56:37.3867 MCU report: addr=0x1428, value=5000, status=OK
[2025-07-10 14:56:37.3888 MCU report: addr=0x142C, value=2000, status=OK
[2025-07-10 14:56:37.3908 MCU report: addr=0x1430, value=10, status=OK
[2025-07-10 14:56:37.3929 MCU report: addr=0x1434, value=200, status=OK
[2025-07-10 14:56:37.3946 MCU report: addr=0x1438, value=1050, status=OK
[2025-07-10 14:56:37.3966 MCU report: addr=0x143C, value=950, status=OK
[2025-07-10 14:56:37.3986 Send: 5A F1 00 02 50 00 0D 5E
[2025-07-10 14:56:37.4357 recv packet: 5A 50 00 F6 14 40 00 00 13 88 14 44 00 00 04 1A 14 48 00 00 03 B6 14 4C 00 00 13 88 14 50 00 00 07 D0 16 00 00 00 00 14 16 04 00 00 00 64 16 08 00 00 07 D0 16 0C 01 34 FF 9E 16 10 00 00 27 10 16 14 00 00 0F A0 17 00 00 00 0A F0 17 04 00 00 0C 0E 17 08 00 00 0C 38 17 0C 00 00 0C 4A 17 10 00 00 0C 62 17 14 00 00 0C 72 17 18 00 00 0C 7E 17 1C 00 00 0C 87 17 20 00 00 0C 8E 17 24 00 00 0C 93 17 28 00 00 0C 99 17 2C 00 00 0C 9D 17 30 00 00 0C A2 17 34 00 00 0C A9 17 38 00 00 0C B2 17 3C 00 00 0C BA 17 40 00 00 0C CF 17 44 00 00 0C D3 17 48 00 00 0C D6 17 4C 00 00 0C D8 17 50 00 00 0D 02 17 54 00 00 0A F0 17 58 00 00 0C 0E 17 5C 00 00 0C 38 17 60 00 00 0C 4A 17 64 00 00 0C 62 17 68 00 00 0C 72 17 6C 00 00 0C 7E 17 70 00 00 0C 87 17 74 00 00 0C 8E 5E CC
[2025-07-10 14:56:37.4366 MCU report: addr=0x1440, value=5000, status=OK
[2025-07-10 14:56:37.4822 MCU report: addr=0x1444, value=1050, status=OK
[2025-07-10 14:56:37.5118 MCU report: addr=0x1448, value=950, status=OK
[2025-07-10 14:56:37.5345 MCU report: addr=0x144C, value=5000, status=OK
[2025-07-10 14:56:37.5393 MCU report: addr=0x1450, value=2000, status=OK
[2025-07-10 14:56:37.5627 MCU report: addr=0x1600, value=20, status=OK
[2025-07-10 14:56:37.6027 MCU report: addr=0x1604, value=100, status=OK
[2025-07-10 14:56:37.6271 MCU report: addr=0x1608, value=2000, status=OK
[2025-07-10 14:56:37.6524 MCU report: addr=0x160C, value=20250526, status=OK
[2025-07-10 14:56:37.6598 MCU report: addr=0x1610, value=10000, status=OK
[2025-07-10 14:56:37.6598 MCU report: addr=0x1614, value=4000, status=OK
[2025-07-10 14:56:37.6618 MCU report: addr=0x1700, value=2800, status=OK
[2025-07-10 14:56:37.6640 MCU report: addr=0x1704, value=3086, status=OK
[2025-07-10 14:56:37.6667 MCU report: addr=0x1708, value=3128, status=OK
[2025-07-10 14:56:37.6697 MCU report: addr=0x170C, value=3146, status=OK
[2025-07-10 14:56:37.6717 MCU report: addr=0x1710, value=3170, status=OK
[2025-07-10 14:56:37.6717 MCU report: addr=0x1714, value=3186, status=OK
[2025-07-10 14:56:37.6740 MCU report: addr=0x1718, value=3198, status=OK
[2025-07-10 14:56:37.6760 MCU report: addr=0x171C, value=3207, status=OK
[2025-07-10 14:56:37.6780 MCU report: addr=0x1720, value=3214, status=OK
[2025-07-10 14:56:37.6800 MCU report: addr=0x1724, value=3219, status=OK
[2025-07-10 14:56:37.6820 MCU report: addr=0x1728, value=3225, status=OK
[2025-07-10 14:56:37.6820 MCU report: addr=0x172C, value=3229, status=OK
[2025-07-10 14:56:37.6830 MCU report: addr=0x1730, value=3234, status=OK
[2025-07-10 14:56:37.6838 MCU report: addr=0x1734, value=3241, status=OK
[2025-07-10 14:56:37.6965 MCU report: addr=0x1738, value=3250, status=OK
[2025-07-10 14:56:37.6989 MCU report: addr=0x173C, value=3258, status=OK
[2025-07-10 14:56:37.7011 MCU report: addr=0x1740, value=3279, status=OK
[2025-07-10 14:56:37.7031 MCU report: addr=0x1744, value=3283, status=OK
[2025-07-10 14:56:37.7052 MCU report: addr=0x1748, value=3286, status=OK
[2025-07-10 14:56:37.7067 MCU report: addr=0x174C, value=3288, status=OK
[2025-07-10 14:56:37.7092 MCU report: addr=0x1750, value=3330, status=OK
[2025-07-10 14:56:37.7112 MCU report: addr=0x1754, value=2800, status=OK
[2025-07-10 14:56:37.7122 MCU report: addr=0x1758, value=3086, status=OK
[2025-07-10 14:56:37.7148 MCU report: addr=0x175C, value=3128, status=OK
[2025-07-10 14:56:37.7167 MCU report: addr=0x1760, value=3146, status=OK
[2025-07-10 14:56:37.7172 MCU report: addr=0x1764, value=3170, status=OK
[2025-07-10 14:56:37.7220 MCU report: addr=0x1768, value=3186, status=OK
[2025-07-10 14:56:37.7231 MCU report: addr=0x176C, value=3198, status=OK
[2025-07-10 14:56:37.7251 MCU report: addr=0x1770, value=3207, status=OK
[2025-07-10 14:56:37.7251 MCU report: addr=0x1774, value=3214, status=OK
[2025-07-10 14:56:37.7281 Send: 5A F1 00 02 50 00 0D 5E
[2025-07-10 14:56:37.7537 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 14:56:37.7547 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 14:56:37.7988 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 14:56:37.8229 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 14:56:37.8229 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 14:56:37.8591 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 14:56:37.8812 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 14:56:37.9167 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 14:56:37.9383 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 14:56:37.9394 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 14:56:37.9603 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 14:56:37.9663 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 14:56:37.9797 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 14:56:37.9817 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 14:56:37.9838 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 14:56:37.9848 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 14:56:37.9867 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 14:56:37.9887 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 14:56:37.9907 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 14:56:37.9917 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 14:56:37.9938 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 14:56:37.9959 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 14:56:37.9997 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 14:56:38.0030 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 14:56:38.0050 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 14:56:38.0070 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 14:56:38.0070 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 14:56:38.0096 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 14:56:38.0096 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 14:56:38.0106 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 14:56:38.0122 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 14:56:38.0143 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 14:56:38.0167 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 14:56:38.0180 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 14:56:38.0201 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 14:56:38.0221 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 14:56:38.0231 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 14:56:38.0251 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 14:56:38.0272 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 14:56:38.0272 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 14:56:38.0282 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 14:56:38.0302 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 14:56:38.0312 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 14:56:38.0332 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 14:56:38.0458 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 14:56:38.0695 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 14:56:38.0702 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 14:56:38.0767 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 14:56:38.0827 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 14:56:38.0924 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 14:56:38.1157 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 14:56:38.1157 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 14:56:38.1291 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 14:56:38.1331 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 14:56:38.1376 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 14:56:38.1406 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 14:56:38.1406 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 14:56:38.1426 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 14:56:38.1446 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 14:56:38.1466 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 14:56:38.1476 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 14:56:38.1505 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 14:56:38.1525 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 14:56:38.1526 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 14:56:38.1545 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 14:56:38.1567 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 14:56:38.1588 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 14:56:38.1608 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 14:56:38.1628 recv packet: 5A 50 00 D8 17 78 00 00 0C 93 17 7C 00 00 0C 99 17 80 00 00 0C 9D 17 84 00 00 0C A2 17 88 00 00 0C A9 17 8C 00 00 0C B2 17 90 00 00 0C BA 17 94 00 00 0C CF 17 98 00 00 0C D3 17 9C 00 00 0C D6 17 A0 00 00 0C D8 17 A4 00 00 0D 02 17 A8 00 00 0A F0 17 AC 00 00 0C 0E 17 B0 00 00 0C 38 17 B4 00 00 0C 4A 17 B8 00 00 0C 62 17 BC 00 00 0C 72 17 C0 00 00 0C 7E 17 C4 00 00 0C 87 17 C8 00 00 0C 8E 17 CC 00 00 0C 93 17 D0 00 00 0C 99 17 D4 00 00 0C 9D 17 D8 00 00 0C A2 17 DC 00 00 0C A9 17 E0 00 00 0C B2 17 E4 00 00 0C BA 17 E8 00 00 0C CF 17 EC 00 00 0C D3 17 F0 00 00 0C D6 17 F4 00 00 0C D8 17 F8 00 00 0D 02 18 00 00 00 00 00 18 04 00 00 00 00 18 08 00 00 00 00 B5 39
[2025-07-10 14:56:38.1639 MCU report: addr=0x1778, value=3219, status=OK
[2025-07-10 14:56:38.1847 MCU report: addr=0x177C, value=3225, status=OK
[2025-07-10 14:56:38.2199 MCU report: addr=0x1780, value=3229, status=OK
[2025-07-10 14:56:38.2321 MCU report: addr=0x1784, value=3234, status=OK
[2025-07-10 14:56:38.2385 MCU report: addr=0x1788, value=3241, status=OK
[2025-07-10 14:56:38.2531 MCU report: addr=0x178C, value=3250, status=OK
[2025-07-10 14:56:38.2866 MCU report: addr=0x1790, value=3258, status=OK
[2025-07-10 14:56:38.2898 MCU report: addr=0x1794, value=3279, status=OK
[2025-07-10 14:56:38.3088 MCU report: addr=0x1798, value=3283, status=OK
[2025-07-10 14:56:38.3325 MCU report: addr=0x179C, value=3286, status=OK
[2025-07-10 14:56:38.3325 MCU report: addr=0x17A0, value=3288, status=OK
[2025-07-10 14:56:38.3368 MCU report: addr=0x17A4, value=3330, status=OK
[2025-07-10 14:56:38.3368 MCU report: addr=0x17A8, value=2800, status=OK
[2025-07-10 14:56:38.3368 MCU report: addr=0x17AC, value=3086, status=OK
[2025-07-10 14:56:38.3391 MCU report: addr=0x17B0, value=3128, status=OK
[2025-07-10 14:56:38.3411 MCU report: addr=0x17B4, value=3146, status=OK
[2025-07-10 14:56:38.3431 MCU report: addr=0x17B8, value=3170, status=OK
[2025-07-10 14:56:38.3441 MCU report: addr=0x17BC, value=3186, status=OK
[2025-07-10 14:56:38.3459 MCU report: addr=0x17C0, value=3198, status=OK
[2025-07-10 14:56:38.3486 MCU report: addr=0x17C4, value=3207, status=OK
[2025-07-10 14:56:38.3506 MCU report: addr=0x17C8, value=3214, status=OK
[2025-07-10 14:56:38.3516 MCU report: addr=0x17CC, value=3219, status=OK
[2025-07-10 14:56:38.3536 MCU report: addr=0x17D0, value=3225, status=OK
[2025-07-10 14:56:38.3556 MCU report: addr=0x17D4, value=3229, status=OK
[2025-07-10 14:56:38.3576 MCU report: addr=0x17D8, value=3234, status=OK
[2025-07-10 14:56:38.3596 MCU report: addr=0x17DC, value=3241, status=OK
[2025-07-10 14:56:38.3622 MCU report: addr=0x17E0, value=3250, status=OK
[2025-07-10 14:56:38.3627 MCU report: addr=0x17E4, value=3258, status=OK
[2025-07-10 14:56:38.3642 MCU report: addr=0x17E8, value=3279, status=OK
[2025-07-10 14:56:38.3642 MCU report: addr=0x17EC, value=3283, status=OK
[2025-07-10 14:56:38.3652 MCU report: addr=0x17F0, value=3286, status=OK
[2025-07-10 14:56:38.3652 MCU report: addr=0x17F4, value=3288, status=OK
[2025-07-10 14:56:38.3667 MCU report: addr=0x17F8, value=3330, status=OK
[2025-07-10 14:56:38.3679 MCU report: addr=0x1800, value=0, status=OK
[2025-07-10 14:56:38.3709 MCU report: addr=0x1804, value=0, status=OK
[2025-07-10 14:56:38.3729 MCU report: addr=0x1808, value=0, status=OK
[2025-07-10 14:56:38.3749 Send: 5A F1 00 02 50 00 0D 5E
[2025-07-10 14:56:38.4063 recv packet: 5A 50 00 F6 10 00 00 00 00 10 10 04 00 00 07 D0 10 08 00 00 09 C4 10 0C 00 00 0E 42 10 10 00 00 08 34 10 14 00 00 0A 28 10 18 00 00 0D DE 10 1C 00 00 75 30 10 20 00 00 13 88 10 24 00 00 13 88 10 28 00 00 02 26 10 2C 00 00 00 00 10 30 00 00 02 58 10 34 FF FF FF 38 10 38 00 00 01 F4 10 3C 00 00 00 32 10 40 00 00 02 26 10 44 FF FF FF 6A 10 48 00 00 27 10 10 4C 00 00 75 30 10 50 00 00 27 10 10 54 00 00 75 30 10 58 00 00 07 D0 10 5C 00 00 00 96 10 60 00 00 00 64 14 00 FF FC F2 C0 14 04 00 03 0D 40 14 08 00 00 00 C8 14 0C 00 00 00 64 14 10 FF FD 40 E0 14 14 00 02 BF 20 14 18 00 00 00 64 14 1C 00 00 01 F4 14 20 00 00 27 10 14 24 00 00 75 30 14 28 00 00 13 88 14 2C 00 00 07 D0 14 30 00 00 00 0A 14 34 00 00 00 C8 14 38 00 00 04 1A 14 3C 00 00 03 B6 6F 2E
[2025-07-10 14:56:38.4073 MCU report: addr=0x1000, value=16, status=OK
[2025-07-10 14:56:38.4323 MCU report: addr=0x1004, value=2000, status=OK
[2025-07-10 14:56:38.4779 MCU report: addr=0x1008, value=2500, status=OK
[2025-07-10 14:56:38.4936 MCU report: addr=0x100C, value=3650, status=OK
[2025-07-10 14:56:38.5117 MCU report: addr=0x1010, value=2100, status=OK
[2025-07-10 14:56:38.5304 MCU report: addr=0x1014, value=2600, status=OK
[2025-07-10 14:56:38.5314 MCU report: addr=0x1018, value=3550, status=OK
[2025-07-10 14:56:38.5729 MCU report: addr=0x101C, value=30000, status=OK
[2025-07-10 14:56:38.5956 MCU report: addr=0x1020, value=5000, status=OK
