
[2025-07-10 15:18:43.2681 Send: 5A E0 00 00 39 61
[2025-07-10 15:18:43.2711 MCU not connected
[2025-07-10 15:18:43.2882 recv packet: 5A E0 00 00 39 61
[2025-07-10 15:18:43.2882 MCU connected
[2025-07-10 15:18:44.1960 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:44.1980 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:19:38.9456 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:19:38.9931 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:19:39.0224 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:19:39.0541 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:19:39.0767 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:19:39.0950 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:19:39.1137 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:19:39.1381 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:19:39.1651 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:19:39.1893 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:19:39.1977 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:19:39.1977 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:19:39.2008 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:19:39.2028 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:19:39.2043 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:19:39.2063 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:19:39.2097 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:19:39.2107 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:19:39.2137 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:19:39.2147 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:19:39.2178 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:19:39.2180 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:19:39.2211 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:19:39.2227 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:19:39.2247 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:19:39.2268 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:19:39.2288 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:19:39.2308 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:19:39.2329 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:19:39.2355 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:19:39.2375 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:19:39.2395 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:19:39.2415 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:19:39.2435 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:19:39.2465 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:19:39.2487 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:19:39.2508 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:19:39.2528 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:19:39.2548 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:19:39.2569 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:19:39.2588 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:19:39.2792 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:19:39.2792 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:19:39.3080 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:19:39.3224 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:19:39.3380 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:19:39.3443 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:19:39.3506 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:19:39.3658 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:19:39.3779 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:19:39.3951 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:19:39.4111 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:19:39.4163 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:19:39.4168 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:19:39.4193 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:19:39.4213 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:19:39.4233 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:19:39.4257 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:19:39.4287 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:19:39.4300 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:19:39.4330 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:19:39.4350 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:19:39.4376 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:19:39.4396 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:19:39.4416 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:19:39.4446 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:19:39.4467 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:19:39.9759 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:19:39.9779 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:19:40.0344 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:19:40.0555 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:19:40.0864 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:19:40.1097 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:19:40.1272 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:19:40.1519 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:19:40.1726 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:19:40.1945 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:19:40.2216 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:19:40.2297 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:19:40.2302 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:19:40.2325 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:19:40.2344 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:19:40.2365 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:19:40.2386 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:19:40.2406 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:19:40.2426 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:19:40.2452 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:19:40.2472 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:19:40.2492 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:19:40.2512 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:19:40.2522 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:19:40.2555 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:19:40.2575 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:19:40.2585 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:19:40.2605 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:19:40.2625 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:19:40.2645 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:19:40.2668 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:19:40.2696 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:19:40.2717 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:19:40.2737 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:19:40.2748 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:19:40.2777 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:19:40.2793 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:19:40.2818 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:19:40.2839 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:19:40.2855 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:19:40.2875 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:19:40.2895 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:19:40.3153 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:19:40.3153 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:19:40.3431 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:19:40.3567 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:19:40.3741 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:19:40.3800 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:19:40.3911 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:19:40.4051 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:19:40.4203 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:19:40.4374 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:19:40.4510 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:19:40.4571 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:19:40.4590 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:19:40.4616 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:19:40.4636 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:19:40.4646 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:19:40.4666 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:19:40.4694 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:19:40.4727 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:19:40.4747 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:19:40.4767 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:19:40.4787 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:19:40.4807 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:19:40.4831 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:19:40.4856 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:19:40.4866 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:19:41.0145 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:19:41.0167 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:19:41.0718 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:19:41.0934 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:19:41.1186 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:19:41.1343 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:19:41.1532 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:19:41.1774 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:19:41.2012 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:19:41.2241 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:19:41.2484 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:19:41.2558 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:19:41.2578 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:19:41.2609 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:19:41.2629 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:19:41.2640 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:19:41.2664 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:19:41.2684 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:19:41.2704 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:19:41.2724 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:19:41.2744 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:19:41.2776 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:19:41.2786 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:19:41.2809 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:19:41.2825 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:19:41.2845 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:19:41.2865 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:19:41.2885 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:19:41.2919 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:19:41.2939 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:19:41.2959 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:19:41.2965 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:19:41.2975 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:19:41.2995 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:19:41.3015 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:19:41.3035 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:19:41.3056 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:19:41.3076 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:19:41.3096 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:19:41.3116 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:19:41.3136 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:19:41.3156 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:19:41.3349 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:19:41.3353 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:19:41.3617 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:19:41.3743 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:19:41.3871 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:19:41.3997 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:19:41.4102 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:19:41.4244 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:19:41.4394 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:19:41.4579 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:19:41.4739 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:19:41.4805 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:19:41.4810 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:19:41.4841 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:19:41.4846 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:19:41.4851 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:19:41.4893 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:19:41.4903 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:19:41.4933 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:19:41.4958 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:19:41.4978 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:19:41.4998 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:19:41.5025 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:19:41.5045 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:19:41.5065 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:19:41.5085 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:19:42.0482 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:19:42.0521 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:19:42.1050 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:19:42.1338 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:19:42.1659 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:19:42.1820 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:19:42.2050 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:19:42.2297 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:19:42.2549 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:19:42.2781 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:19:42.3001 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:19:42.3064 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:19:42.3109 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:19:42.3129 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:19:42.3149 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:19:42.3169 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:19:42.3179 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:19:42.3199 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:19:42.3219 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:19:42.3239 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:19:42.3279 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:19:42.3303 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:19:42.3323 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:19:42.3343 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:19:42.3363 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:19:42.3385 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:19:42.3406 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:19:42.3426 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:19:42.3449 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:19:42.3472 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:19:42.3482 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:19:42.3502 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:19:42.3522 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:19:42.3552 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:19:42.3572 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:19:42.3602 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:19:42.3611 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:19:42.3641 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:19:42.3661 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:19:42.3692 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:19:42.3712 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:19:42.3736 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:19:42.3979 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:19:42.3979 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:19:42.4250 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:19:42.4380 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:19:42.4505 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:19:42.4637 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:19:42.4697 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:19:42.4798 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:19:42.4956 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:19:42.5103 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:19:42.5262 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:19:42.5302 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:19:42.5322 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:19:42.5352 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:19:42.5372 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:19:42.5392 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:19:42.5412 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:19:42.5442 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:19:42.5467 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:19:42.5470 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:19:42.5490 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:19:42.5511 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:19:42.5531 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:19:42.5551 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:19:42.5571 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:19:42.5601 MCU report: addr=0x2608, value=4, status=OK
